ID_UNI;REGIONE;EDIZIONE;TIPO_ORG;Ambito
449-cheFare 3 (2015);Lombardia;cheFare 3 (2015);S.r.l.;FORMAZIO, INTEG_SO, PEDAGOGI
450-cheFare 3 (2015);Friuli Venezia Giulia;cheFare 3 (2015);S.r.l.;DIDATTIC, FORMAZIO, FUNDRAIS
451-cheFare 3 (2015);Lazio;cheFare 3 (2015);S.r.l.;APP_SOFT, BENI_CUL, TURISMO
452-cheFare 3 (2015);Basilicata;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;DIDATTIC, FESTIVAL, ALTRO
453-cheFare 3 (2015);Sicilia;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;FUNDRAIS, OPENDATA
454-cheFare 3 (2015);Piemonte e Valle dAosta;cheFare 3 (2015);Associazione;APP_SOFT
455-cheFare 3 (2015);Piemonte e Valle dAosta;cheFare 3 (2015);Associazione;INFANZIA, PEDAGOGI
456-cheFare 3 (2015);Lazio;cheFare 3 (2015);Società cooperativa;BENI_CUL, MUSEI, TURISMO
457-cheFare 3 (2015);Puglia;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;BENI_CUL, COMMUNIT
458-cheFare 3 (2015);Sardegna;cheFare 3 (2015);S.r.l.;COMMUNIT, INTEG_SO, TURISMO
459-cheFare 3 (2015);Emilia Romagna;cheFare 3 (2015);Associazione culturale;CINEMA, WEB
460-cheFare 3 (2015);Lazio;cheFare 3 (2015);Altro tipo di organizzazione;BENI_CUL, TURISMO
461-cheFare 3 (2015);Marche;cheFare 3 (2015);Associazione sportiva;INTEG_SO, PEDAGOGI, SPORT
462-cheFare 3 (2015);Puglia;cheFare 3 (2015);Associazione;COMMUNIT, COWORKIN
463-cheFare 3 (2015);Toscana;cheFare 3 (2015);Associazione culturale;FESTIVAL, PERF_ART, TURISMO
464-cheFare 3 (2015);Veneto;cheFare 3 (2015);S.a.s.;DESIGN, MODA, WEB
465-cheFare 3 (2015);Umbria;cheFare 3 (2015);Società cooperativa;CIBO, CINEMA, DANZA, EVENTI, FESTIVAL, FORMAZIO, FOTOGRAF, INFANZIA, INTEG_SO, MUSICA, PERF_ART, TEATRO, VIDEO, TURISMO
466-cheFare 3 (2015);Veneto;cheFare 3 (2015);Altro tipo di organizzazione;TURISMO
467-cheFare 3 (2015);Piemonte e Valle dAosta;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;BENI_CUL, COMMUNIT, DIDATTIC
468-cheFare 3 (2015);Toscana;cheFare 3 (2015);Associazione culturale;BENI_CUL, ENOGASTR, TURISMO
469-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Fondazione di partecipazione;BIBLIOTE, SOCIALNE, WEB
470-cheFare 3 (2015);Umbria;cheFare 3 (2015);Altro tipo di organizzazione;BIBLIOTE, CIBO, CINEMA, COMMUNIT, COWORKIN, DANZA, DESIGN, DIDATTIC, ENOGASTR, EVENTI, FESTIVAL, FOTOGRAF, INTEG_SO, LINGUE_S, MODA, MUSICA, PERF_ART, PITTURA, PSICOLOG, RADIO, RIV_CART, RIV_ONLI, SPORT, TEATRO, VIDEO, ALTRO
471-cheFare 3 (2015);Sicilia;cheFare 3 (2015);Società cooperativa;DIDATTIC, WEB, TURISMO
472-cheFare 3 (2015);Piemonte e Valle dAosta;cheFare 3 (2015);Associazione culturale;ENOGASTR, EVENTI, TURISMO
473-cheFare 3 (2015);Lazio;cheFare 3 (2015);Associazione;BENI_CUL, COMMUNIT, INTEG_SO
474-cheFare 3 (2015);Emilia Romagna;cheFare 3 (2015);Associazione;ALTRO
475-cheFare 3 (2015);Lazio;cheFare 3 (2015);Associazione;VIDEO
476-cheFare 3 (2015);Campania;cheFare 3 (2015);Società cooperativa;BENI_CUL, DIDATTIC, ENOGASTR
477-cheFare 3 (2015);Lazio;cheFare 3 (2015);Associazione;INFANZIA, OPENDATA
478-cheFare 3 (2015);Emilia Romagna;cheFare 3 (2015);Associazione culturale;BENI_CUL, ENOGASTR, TURISMO
479-cheFare 3 (2015);Veneto;cheFare 3 (2015);S.a.s.;APP_SOFT, BENI_CUL, TURISMO
480-cheFare 3 (2015);Lazio;cheFare 3 (2015);Società cooperativa;BENI_CUL, COMMUNIT, TURISMO
481-cheFare 3 (2015);Puglia;cheFare 3 (2015);Associazione culturale;COMMUNIT, EVENTI, INTEG_SO
482-cheFare 3 (2015);Trentino Alto Adige;cheFare 3 (2015);S.r.l.;APP_SOFT, LETTERAT, TURISMO
483-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Associazione;EVENTI, MUSICA, RIV_ONLI
484-cheFare 3 (2015);Toscana;cheFare 3 (2015);Associazione culturale;ARTIPLAS, COWORKIN, FORMAZIO
485-cheFare 3 (2015);Puglia;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;APP_SOFT, EVENTI, INTEG_SO
486-cheFare 3 (2015);Piemonte e Valle dAosta;cheFare 3 (2015);Associazione;FORMAZIO, INTEG_SO, MODA
487-cheFare 3 (2015);Trentino Alto Adige;cheFare 3 (2015);Associazione culturale;COMMUNIT, DESIGN, FORMAZIO
488-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Associazione culturale;COMMUNIT, DIDATTIC, TURISMO
489-cheFare 3 (2015);Veneto;cheFare 3 (2015);Altro tipo di organizzazione;BENI_CUL, COMMUNIT, INTEG_SO, ALTRO
490-cheFare 3 (2015);Toscana;cheFare 3 (2015);Fondazione di partecipazione;DESIGN, INFANZIA, SOCIALNE
491-cheFare 3 (2015);Non rilevabile;cheFare 3 (2015);S.s.r.l.;DIDATTIC, EVENTI, FORMAZIO, INFANZIA, INTEG_SO, PEDAGOGI, WEB
492-cheFare 3 (2015);Umbria;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;FILOSOFI, FORMAZIO, INTEG_SO
493-cheFare 3 (2015);Lazio;cheFare 3 (2015);S.r.l.;AGRICOLT, DESIGN
494-cheFare 3 (2015);Piemonte e Valle dAosta;cheFare 3 (2015);Associazione culturale;COMMUNIT, SOCIALNE
495-cheFare 3 (2015);Abruzzo e Molise;cheFare 3 (2015);Associazione;AGRICOLT, APP_SOFT, CIBO, COMMERCI, COMMUNIT, DIDATTIC, ENOGASTR, FORMAZIO, INTEG_SO, TURISMO
496-cheFare 3 (2015);Campania;cheFare 3 (2015);Associazione culturale;ANTROPOL, SOCIALNE, ALTRO
497-cheFare 3 (2015);Non rilevabile;cheFare 3 (2015);S.r.l.;DIDATTIC, EDITORIA, FORMAZIO, LETTERAT, LINGUE_S, WEB
498-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Comitato;APP_SOFT, COMMUNIT, ALTRO
499-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;AGRICOLT, ARCHITET, INTEG_SO
500-cheFare 3 (2015);Puglia;cheFare 3 (2015);Altro tipo di organizzazione;COMMUNIT, WEB, TURISMO
501-cheFare 3 (2015);Sicilia;cheFare 3 (2015);Associazione culturale;BENI_CUL, COMMUNIT, TURISMO
502-cheFare 3 (2015);Lombardia;cheFare 3 (2015);S.r.l.;PERF_ART, TEATRO
503-cheFare 3 (2015);Sicilia;cheFare 3 (2015);Associazione;BIBLIOTE, EDITORIA, FORMAZIO
504-cheFare 3 (2015);Sardegna;cheFare 3 (2015);Associazione;AGRICOLT, CIBO, ALTRO
505-cheFare 3 (2015);Toscana;cheFare 3 (2015);S.r.l.;BENI_CUL, MUSEI, WEB
506-cheFare 3 (2015);Non rilevabile;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;EDITORIA, INTEG_SO, PEDAGOGI
507-cheFare 3 (2015);Veneto;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;COWORKIN, FORMAZIO
508-cheFare 3 (2015);Emilia Romagna;cheFare 3 (2015);Fondazione;BENI_CUL, WEB
509-cheFare 3 (2015);Piemonte e Valle dAosta;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;BIBLIOTE, COMMUNIT, INTEG_SO
510-cheFare 3 (2015);Sicilia;cheFare 3 (2015);Associazione culturale;INTEG_SO, WEB
511-cheFare 3 (2015);Toscana;cheFare 3 (2015);Fondazione;FORMAZIO, MUSEI
512-cheFare 3 (2015);Basilicata;cheFare 3 (2015);Altro tipo di organizzazione;COWORKIN, INTEG_SO, ALTRO
513-cheFare 3 (2015);Calabria;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;COMMUNIT, COWORKIN, OPENDATA
514-cheFare 3 (2015);Puglia;cheFare 3 (2015);Associazione culturale;FILOSOFI, INTEG_SO, PERF_ART
515-cheFare 3 (2015);Non rilevabile;cheFare 3 (2015);S.s.r.l.;APP_SOFT, DIDATTIC, EDITORIA
516-cheFare 3 (2015);Toscana;cheFare 3 (2015);Associazione;BENI_CUL, SOCIALNE, ALTRO
517-cheFare 3 (2015);Emilia Romagna;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;COMMUNIT, FORMAZIO, ALTRO
518-cheFare 3 (2015);Non rilevabile;cheFare 3 (2015);Altro tipo di organizzazione;ARCHITET, BENI_CUL, COMMUNIT, COWORKIN, CROWDFUN, DESIGN, DIDATTIC, EVENTI, FORMAZIO, INTEG_SO, PERF_ART, RADIO, RESTAURO, SOCIALNE, WEB, ALTRO
519-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;EDITORIA, INTEG_SO, LETTERAT
520-cheFare 3 (2015);Emilia Romagna;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;CIBO, TEATRO, ALTRO
521-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Associazione culturale;EDITORIA, OPENDATA
522-cheFare 3 (2015);Sicilia;cheFare 3 (2015);Associazione culturale;ARCHITET, COWORKIN, INTEG_SO
523-cheFare 3 (2015);Veneto;cheFare 3 (2015);S.a.s.;AGRICOLT, COMMERCI, INTEG_SO
524-cheFare 3 (2015);Lazio;cheFare 3 (2015);Associazione culturale;CINEMA, VIDEO
525-cheFare 3 (2015);Toscana;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;COWORKIN, FABBING, FORMAZIO
526-cheFare 3 (2015);Lazio;cheFare 3 (2015);Altro tipo di organizzazione;ARCHEOLO, DIDATTIC
527-cheFare 3 (2015);Puglia;cheFare 3 (2015);S.r.l.;EDITORIA, FORMAZIO, LETTERAT
528-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Associazione;APP_SOFT, INTEG_SO, TURISMO
529-cheFare 3 (2015);Puglia;cheFare 3 (2015);S.n.c.;DIDATTIC, FABBING, ALTRO
530-cheFare 3 (2015);Non rilevabile;cheFare 3 (2015);Associazione;CIBO, OPENDATA, ALTRO
531-cheFare 3 (2015);Lazio;cheFare 3 (2015);Associazione culturale;COWORKIN, ALTRO
532-cheFare 3 (2015);Calabria;cheFare 3 (2015);Associazione culturale;ANTROPOL, FORMAZIO, TEATRO
533-cheFare 3 (2015);Emilia Romagna;cheFare 3 (2015);Altro tipo di organizzazione;BENI_CUL
534-cheFare 3 (2015);Liguria;cheFare 3 (2015);Altro tipo di organizzazione;BENI_CUL, MUSEI, TURISMO
535-cheFare 3 (2015);Calabria;cheFare 3 (2015);Associazione culturale;BIBLIOTE, DIDATTIC, EDITORIA, FESTIVAL, FORMAZIO, INTEG_SO, MUSICA, RIV_CART, RIV_ONLI, SOCIALNE, TEATRO, VIDEO, WEB
536-cheFare 3 (2015);Campania;cheFare 3 (2015);Associazione culturale;FORMAZIO, TEATRO, ALTRO
537-cheFare 3 (2015);Puglia;cheFare 3 (2015);Associazione sportiva;BENI_CUL, TURISMO
538-cheFare 3 (2015);Non rilevabile;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;COMMUNIT, FORMAZIO, PERF_ART
539-cheFare 3 (2015);Piemonte e Valle dAosta;cheFare 3 (2015);Associazione;COMMUNIT, CROWDFUN, INTEG_SO
540-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Associazione;FORMAZIO, INFANZIA, LINGUE_S
541-cheFare 3 (2015);Campania;cheFare 3 (2015);Associazione culturale;ARCHITET, DESIGN, PERF_ART, TURISMO
542-cheFare 3 (2015);Puglia;cheFare 3 (2015);società cooperativa a r.l.;BENI_CUL, MUSEI, OPENDATA
543-cheFare 3 (2015);Puglia;cheFare 3 (2015);Società cooperativa;INTEG_SO, PSICOLOG
544-cheFare 3 (2015);Basilicata;cheFare 3 (2015);Consorzio;COMMERCI, COWORKIN
545-cheFare 3 (2015);Campania;cheFare 3 (2015);Associazione culturale;EDITORIA, LETTERAT, WEB
546-cheFare 3 (2015);Puglia;cheFare 3 (2015);Associazione culturale;INTEG_SO, PERF_ART
547-cheFare 3 (2015);Toscana;cheFare 3 (2015);S.n.c.;BENI_CUL, CIBO
548-cheFare 3 (2015);Emilia Romagna;cheFare 3 (2015);Altro tipo di organizzazione;FESTIVAL, FOTOGRAF, VIDEO
549-cheFare 3 (2015);Liguria;cheFare 3 (2015);Altro tipo di organizzazione;FESTIVAL, MUSICA
550-cheFare 3 (2015);Toscana;cheFare 3 (2015);S.a.s.;COWORKIN, DESIGN
551-cheFare 3 (2015);Campania;cheFare 3 (2015);S.r.l.;DESIGN, TURISMO, ALTRO
552-cheFare 3 (2015);Emilia Romagna;cheFare 3 (2015);Associazione;APP_SOFT, FORMAZIO, ALTRO
553-cheFare 3 (2015);Non rilevabile;cheFare 3 (2015);Organizzazione di volontariato/O.N.G.;EDITORIA, WEB, TURISMO
554-cheFare 3 (2015);Sicilia;cheFare 3 (2015);Associazione culturale;EVENTI, FORMAZIO, FOTOGRAF
555-cheFare 3 (2015);Marche;cheFare 3 (2015);Associazione culturale;COMMUNIT, EVENTI
556-cheFare 3 (2015);Lazio;cheFare 3 (2015);S.r.l.;APP_SOFT, BENI_CUL, TURISMO
557-cheFare 3 (2015);Marche;cheFare 3 (2015);Associazione;EDITORIA, FESTIVAL, LETTERAT
558-cheFare 3 (2015);Marche;cheFare 3 (2015);S.n.c.;APP_SOFT, DIDATTIC, FORMAZIO
559-cheFare 3 (2015);Lazio;cheFare 3 (2015);Associazione culturale;CONCORSO, PERF_ART, SOCIOLOG
560-cheFare 3 (2015);Piemonte e Valle dAosta;cheFare 3 (2015);Società cooperativa;EDITORIA, FORMAZIO, LETTERAT
561-cheFare 3 (2015);Friuli Venezia Giulia;cheFare 3 (2015);Altro tipo di organizzazione;ARCHITET, COMMUNIT, EVENTI
562-cheFare 3 (2015);Lazio;cheFare 3 (2015);Associazione;COMMUNIT, PERF_ART, SOCIALNE
563-cheFare 3 (2015);Lombardia;cheFare 3 (2015);S.n.c.;CROWDFUN, FUNDRAIS
564-cheFare 3 (2015);Lombardia;cheFare 3 (2015);società cooperativa a r.l.;APP_SOFT, INTEG_SO, PERF_ART
565-cheFare 3 (2015);Basilicata;cheFare 3 (2015);Associazione sportiva;PEDAGOGI, SPORT, TURISMO
566-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Associazione culturale;EVENTI, MUSICA, TEATRO
567-cheFare 3 (2015);Campania;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;APP_SOFT, BENI_CUL, COWORKIN, INTEG_SO, SOCIALNE, WEB
568-cheFare 3 (2015);Toscana;cheFare 3 (2015);S.r.l.;COWORKIN, EVENTI
569-cheFare 3 (2015);Sicilia;cheFare 3 (2015);Associazione culturale;EVENTI, INTEG_SO
570-cheFare 3 (2015);Emilia Romagna;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;EVENTI, INTEG_SO
571-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Comitato;COMMUNIT, MUSICA, OPENDATA
572-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Associazione culturale;COMMUNIT, COWORKIN
573-cheFare 3 (2015);Lazio;cheFare 3 (2015);S.r.l.;APP_SOFT, CIBO, FORMAZIO
574-cheFare 3 (2015);Sicilia;cheFare 3 (2015);Associazione;APP_SOFT, DESIGN, MODA
575-cheFare 3 (2015);Veneto;cheFare 3 (2015);Associazione;AGRICOLT, BENI_CUL, COMMUNIT
576-cheFare 3 (2015);Lazio;cheFare 3 (2015);Altro tipo di organizzazione;BIBLIOTE, LETTERAT, SOCIALNE
577-cheFare 3 (2015);Non rilevabile;cheFare 3 (2015);Altro tipo di organizzazione;APP_SOFT, RIV_CART, TURISMO
578-cheFare 3 (2015);Lombardia;cheFare 3 (2015);S.s.r.l.;APP_SOFT, COMMUNIT, WEB
579-cheFare 3 (2015);Campania;cheFare 3 (2015);Associazione culturale;COMMUNIT
580-cheFare 3 (2015);Piemonte e Valle dAosta;cheFare 3 (2015);Altro tipo di organizzazione;APP_SOFT, INTEG_SO, PSICOLOG
581-cheFare 3 (2015);Marche;cheFare 3 (2015);S.r.l.;FESTIVAL, MUSICA
582-cheFare 3 (2015);Puglia;cheFare 3 (2015);Associazione;BENI_CUL, COMMUNIT, EVENTI, MUSEI, RIV_ONLI, SOCIALNE, WEB, TURISMO
583-cheFare 3 (2015);Campania;cheFare 3 (2015);Associazione;CINEMA, EVENTI, WEB, ALTRO
584-cheFare 3 (2015);Emilia Romagna;cheFare 3 (2015);Associazione culturale;COMMUNIT, COWORKIN, FABBING
585-cheFare 3 (2015);Toscana;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;DIDATTIC, INFANZIA, INTEG_SO
586-cheFare 3 (2015);Basilicata;cheFare 3 (2015);Associazione culturale;FORMAZIO, INTEG_SO, TEATRO
587-cheFare 3 (2015);Lazio;cheFare 3 (2015);Società cooperativa;ARCHEOLO, DIDATTIC, TURISMO
588-cheFare 3 (2015);Lombardia;cheFare 3 (2015);S.r.l.;SOCIOLOG, VIDEO
589-cheFare 3 (2015);Toscana;cheFare 3 (2015);Fondazione;FORMAZIO, INTEG_SO, PERF_ART
590-cheFare 3 (2015);Veneto;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;PEDAGOGI
591-cheFare 3 (2015);Piemonte e Valle dAosta;cheFare 3 (2015);Associazione sportiva;BENI_CUL, COMMUNIT, EVENTI
592-cheFare 3 (2015);Sicilia;cheFare 3 (2015);Associazione culturale;EVENTI, LETTERAT, TURISMO
593-cheFare 3 (2015);Marche;cheFare 3 (2015);Associazione culturale;BENI_CUL, FORMAZIO
594-cheFare 3 (2015);Piemonte e Valle dAosta;cheFare 3 (2015);Altro tipo di organizzazione;MUSICA, PERF_ART, ALTRO
595-cheFare 3 (2015);Emilia Romagna;cheFare 3 (2015);Associazione culturale;CINEMA, FORMAZIO, INTEG_SO
596-cheFare 3 (2015);Lombardia;cheFare 3 (2015);S.r.l.;BENI_CUL, COMMUNIT, TURISMO
597-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Società cooperativa;CINEMA, ALTRO
598-cheFare 3 (2015);Non rilevabile;cheFare 3 (2015);Fondazione;BENI_CUL, DANZA, EVENTI, FESTIVAL, FORMAZIO, INTEG_SO, MUSICA, PERF_ART, RESTAURO, TEATRO
599-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Associazione culturale;DESIGN, EVENTI, FUNDRAIS
600-cheFare 3 (2015);Puglia;cheFare 3 (2015);Associazione culturale;APP_SOFT, ARTIPLAS, DESIGN
601-cheFare 3 (2015);Lazio;cheFare 3 (2015);Associazione sportiva;ENOGASTR, INTEG_SO, TURISMO
602-cheFare 3 (2015);Puglia;cheFare 3 (2015);Fondazione di partecipazione;COMMUNIT, DIDATTIC, INFANZIA, TEATRO
603-cheFare 3 (2015);Sicilia;cheFare 3 (2015);Associazione culturale;CIBO, INTEG_SO, PERF_ART
604-cheFare 3 (2015);Toscana;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;FORMAZIO, ALTRO
605-cheFare 3 (2015);Lazio;cheFare 3 (2015);Associazione culturale;EVENTI, INTEG_SO, ALTRO
606-cheFare 3 (2015);Calabria;cheFare 3 (2015);Società cooperativa;VIDEO, WEB, ALTRO
607-cheFare 3 (2015);Veneto;cheFare 3 (2015);Associazione culturale;FUNDRAIS, TEATRO, TURISMO
608-cheFare 3 (2015);Emilia Romagna;cheFare 3 (2015);Associazione;BENI_CUL, FORMAZIO, MUSEI
609-cheFare 3 (2015);Emilia Romagna;cheFare 3 (2015);Associazione;COMMUNIT, INFANZIA
610-cheFare 3 (2015);Toscana;cheFare 3 (2015);Associazione culturale;COMMERCI, EDITORIA, TURISMO
611-cheFare 3 (2015);Emilia Romagna;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;DANZA, EVENTI, MUSICA
612-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Associazione culturale;EDITORIA, WEB
613-cheFare 3 (2015);Emilia Romagna;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;FORMAZIO, INTEG_SO
614-cheFare 3 (2015);Lazio;cheFare 3 (2015);Associazione culturale;COMMUNIT, FUNDRAIS, OPENDATA
615-cheFare 3 (2015);Calabria;cheFare 3 (2015);Associazione;APP_SOFT, CONCORSO, FORMAZIO, INTEG_SO
616-cheFare 3 (2015);Puglia;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;COMMUNIT, EVENTI, FORMAZIO
617-cheFare 3 (2015);Toscana;cheFare 3 (2015);Società cooperativa;FORMAZIO, TEATRO, VIDEO
618-cheFare 3 (2015);Sardegna;cheFare 3 (2015);S.n.c.;ARCHEOLO, DIDATTIC, TURISMO
619-cheFare 3 (2015);Non rilevabile;cheFare 3 (2015);Associazione;ANTROPOL, EVENTI, INTEG_SO
620-cheFare 3 (2015);Sicilia;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;BENI_CUL, TURISMO
621-cheFare 3 (2015);Abruzzo e Molise;cheFare 3 (2015);Organizzazione di volontariato/O.N.G.;FORMAZIO, INFANZIA, PSICOLOG
622-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Associazione;DIDATTIC, FORMAZIO, SOCIALNE
623-cheFare 3 (2015);Veneto;cheFare 3 (2015);Associazione culturale;FORMAZIO, INTEG_SO, PERF_ART
624-cheFare 3 (2015);Veneto;cheFare 3 (2015);S.r.l.;PSICOLOG, RIV_ONLI, ALTRO
625-cheFare 3 (2015);Sardegna;cheFare 3 (2015);Associazione culturale;BENI_CUL, PERF_ART, TEATRO
626-cheFare 3 (2015);Piemonte e Valle dAosta;cheFare 3 (2015);Associazione culturale;AGRICOLT, FESTIVAL
627-cheFare 3 (2015);Emilia Romagna;cheFare 3 (2015);Società cooperativa;INTEG_SO, PSICOLOG, SOCIALNE
628-cheFare 3 (2015);Abruzzo e Molise;cheFare 3 (2015);Associazione sportiva;CIBO, COMMUNIT, COWORKIN
629-cheFare 3 (2015);Campania;cheFare 3 (2015);Associazione culturale;APP_SOFT, ARCHEOLO, TURISMO
630-cheFare 3 (2015);Campania;cheFare 3 (2015);Associazione culturale;RIV_ONLI, WEB, TURISMO
631-cheFare 3 (2015);Emilia Romagna;cheFare 3 (2015);Associazione culturale;FORMAZIO, PEDAGOGI, ALTRO
632-cheFare 3 (2015);Non rilevabile;cheFare 3 (2015);Associazione culturale;EVENTI, FORMAZIO, MUSICA
633-cheFare 3 (2015);Non rilevabile;cheFare 3 (2015);Associazione;DIDATTIC, INFANZIA, INTEG_SO
634-cheFare 3 (2015);Puglia;cheFare 3 (2015);S.r.l.;COMMUNIT, SOCIOLOG, TURISMO
635-cheFare 3 (2015);Toscana;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;BENI_CUL, FUNDRAIS, TURISMO
636-cheFare 3 (2015);Trentino Alto Adige;cheFare 3 (2015);Associazione culturale;INTEG_SO, MUSICA, PITTURA
637-cheFare 3 (2015);Piemonte e Valle dAosta;cheFare 3 (2015);S.r.l.;APP_SOFT, EDITORIA, INFANZIA
638-cheFare 3 (2015);Puglia;cheFare 3 (2015);Organizzazione di volontariato/O.N.G.;BENI_CUL, COMMUNIT, DIDATTIC, INTEG_SO, SOCIALNE
639-cheFare 3 (2015);Lazio;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;BENI_CUL, INTEG_SO, TURISMO
640-cheFare 3 (2015);Campania;cheFare 3 (2015);Società cooperativa;BIBLIOTE, INTEG_SO, LETTERAT
641-cheFare 3 (2015);Lazio;cheFare 3 (2015);Associazione;COMMUNIT, CONCORSO, FESTIVAL
642-cheFare 3 (2015);Piemonte e Valle dAosta;cheFare 3 (2015);Fondazione;BENI_CUL, FORMAZIO
643-cheFare 3 (2015);Abruzzo e Molise;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;ALTRO
644-cheFare 3 (2015);Campania;cheFare 3 (2015);Associazione culturale;BENI_CUL, FESTIVAL, INTEG_SO
645-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Associazione;BENI_CUL, FORMAZIO, MUSEI
646-cheFare 3 (2015);Non rilevabile;cheFare 3 (2015);Associazione culturale;MUSICA, TEATRO, VIDEO
647-cheFare 3 (2015);Umbria;cheFare 3 (2015);S.r.l.;EVENTI, MUSICA, SOCIALNE
648-cheFare 3 (2015);Toscana;cheFare 3 (2015);Associazione;ARCHITET, COMMUNIT, COWORKIN, EVENTI, FORMAZIO, INTEG_SO, ALTRO
649-cheFare 3 (2015);Sardegna;cheFare 3 (2015);Altro tipo di organizzazione;COWORKIN, FORMAZIO, TEATRO
650-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Associazione;COMMERCI, MUSEI
651-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Associazione;FORMAZIO, INTEG_SO, LINGUE_S
652-cheFare 3 (2015);Piemonte e Valle dAosta;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;ARTIPLAS, DANZA, DIDATTIC, EVENTI, FORMAZIO, INTEG_SO, MUSICA, TEATRO
653-cheFare 3 (2015);Non rilevabile;cheFare 3 (2015);Associazione culturale;CINEMA, FORMAZIO, VIDEO
654-cheFare 3 (2015);Puglia;cheFare 3 (2015);Associazione culturale;FORMAZIO, INTEG_SO, MUSICA
655-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Società cooperativa;EDITORIA, INTEG_SO
656-cheFare 3 (2015);Abruzzo e Molise;cheFare 3 (2015);Associazione culturale;INTEG_SO, MUSEI, SPORT
657-cheFare 3 (2015);Abruzzo e Molise;cheFare 3 (2015);Associazione culturale;BENI_CUL, ENOGASTR, TURISMO
658-cheFare 3 (2015);Piemonte e Valle dAosta;cheFare 3 (2015);Associazione;EVENTI, INFANZIA, SOCIALNE
659-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Associazione di Promozione Sociale/Consorzio di cooperative sociali;COMMUNIT, PERF_ART, WEB
660-cheFare 3 (2015);Emilia Romagna;cheFare 3 (2015);Associazione culturale;ANTROPOL, FOTOGRAF, INTEG_SO, WEB
661-cheFare 3 (2015);Abruzzo e Molise;cheFare 3 (2015);Altro tipo di organizzazione;AGRICOLT, DIDATTIC, MUSEI
662-cheFare 3 (2015);Lombardia;cheFare 3 (2015);S.r.l.;BENI_CUL, EVENTI, MUSEI
663-cheFare 3 (2015);Sicilia;cheFare 3 (2015);Associazione;INFANZIA, INTEG_SO, ALTRO
664-cheFare 3 (2015);Lombardia;cheFare 3 (2015);S.r.l.;DIDATTIC, EDITORIA, INTEG_SO
665-cheFare 3 (2015);Lombardia;cheFare 3 (2015);Associazione;DIDATTIC, INTEG_SO, MUSEI
